timestamp,state
2025-11-01T13:58:51,stop
2025-11-01T13:58:53,forward
2025-11-01T13:58:57,stop
2025-11-01T13:59:01,left
2025-11-01T13:59:03,stop
2025-11-01T13:59:10,left
2025-11-01T13:59:12,forward
2025-11-01T13:59:16,stop
2025-11-01T13:59:22,forward
2025-11-01T13:59:24,left
2025-11-01T13:59:26,forward
2025-11-01T13:59:28,stop
2025-11-01T13:59:32,forward
