timestamp,left,mid,right
2025-11-03T23:07:19,2571,3085,3599
2025-11-03T23:07:21,611,150,759
2025-11-03T23:07:23,667,223,752
2025-11-03T23:07:25,622,563,720
2025-11-03T23:07:27,684,146,595
2025-11-03T23:07:29,664,714,682
2025-11-03T23:07:31,631,583,276
2025-11-03T23:07:33,611,535,704
2025-11-03T23:07:35,554,572,428
2025-11-03T23:07:37,619,569,689
2025-11-03T23:07:39,551,520,166
2025-11-03T23:07:41,646,429,325
2025-11-03T23:07:43,552,140,715
