timestamp,state
2025-11-03T23:07:19,stop
2025-11-03T23:07:21,forward
2025-11-03T23:07:25,stop
2025-11-03T23:07:27,forward
2025-11-03T23:07:29,stop
2025-11-03T23:07:31,left
2025-11-03T23:07:33,stop
2025-11-03T23:07:35,left
2025-11-03T23:07:37,stop
2025-11-03T23:07:39,left
2025-11-03T23:07:43,forward
